Transaction_ID,Date,Business_Unit,Region,Cost_Category,Product_Service,Revenue,Expense,Profit,Month,Quarter,Year,Profit_Margin
TXN-104508,2024-11-02,Retail,Latin America,R&D,Retail - Product 2,18469.57,17515.6,953.97,11,4,2024,0.0517
TXN-101608,2024-11-02,Cloud Infrastructure,Asia Pacific,R&D,Cloud Infrastructure - Product 3,148732.82,116535.44,32197.38,11,4,2024,0.2165
TXN-100408,2024-11-02,Enterprise Software,Europe,Operations,Enterprise Software - Product 2,40533.34,38779.95,1753.39,11,4,2024,0.0433
TXN-100883,2024-11-03,Enterprise Software,North America,Logistics,Enterprise Software - Product 5,168352.77,184879.65,-16526.88,11,4,2024,-0.0982
TXN-103745,2024-11-03,Enterprise Software,Asia Pacific,Logistics,Enterprise Software - Product 2,111965.94,104654.36,7311.58,11,4,2024,0.0653
TXN-103074,2024-11-03,Cloud Infrastructure,Europe,Real Estate,Cloud Infrastructure - Product 1,38965.91,33868.93,5096.98,11,4,2024,0.1308
TXN-104368,2024-11-03,Retail,Latin America,Operations,Retail - Product 5,29968.82,32416.4,-2447.58,11,4,2024,-0.0817
TXN-102304,2024-11-03,Hardware,Latin America,R&D,Hardware - Product 1,48749.08,57948.11,-9199.03,11,4,2024,-0.1887
TXN-101816,2024-11-03,Enterprise Software,Asia Pacific,Salaries,Enterprise Software - Product 1,90334.49,74909.2,15425.29,11,4,2024,0.1708
TXN-104612,2024-11-04,Retail,Asia Pacific,Software Licenses,Retail - Product 5,18422.36,13187.6,5234.76,11,4,2024,0.2842
TXN-102828,2024-11-04,Cloud Infrastructure,Latin America,Salaries,Cloud Infrastructure - Product 2,59708.57,61301.38,-1592.81,11,4,2024,-0.0267
TXN-100532,2024-11-04,Cloud Infrastructure,Europe,Salaries,Cloud Infrastructure - Product 5,37568.55,46437.57,-8869.02,11,4,2024,-0.2361
TXN-103546,2024-11-04,Hardware,North America,Operations,Hardware - Product 2,93188.04,93133.54,54.5,11,4,2024,0.0006
TXN-100858,2024-11-04,Hardware,Europe,Marketing,Hardware - Product 4,27937.28,18618.38,9318.9,11,4,2024,0.3336
TXN-103955,2024-11-04,Cloud Infrastructure,Europe,Salaries,Cloud Infrastructure - Product 2,163296.96,214167.51,-50870.55,11,4,2024,-0.3115
TXN-103401,2024-11-04,Enterprise Software,Europe,Operations,Enterprise Software - Product 4,67997.06,55641.48,12355.58,11,4,2024,0.1817
TXN-103374,2024-11-04,Enterprise Software,North America,Salaries,Enterprise Software - Product 1,17731.95,13046.92,4685.03,11,4,2024,0.2642
TXN-101016,2024-11-04,Hardware,Latin America,Salaries,Hardware - Product 3,14795.26,14186.57,608.69,11,4,2024,0.0411
TXN-101367,2024-11-04,Enterprise Software,Europe,R&D,Enterprise Software - Product 3,106890.82,135784.46,-28893.64,11,4,2024,-0.2703
TXN-102904,2024-11-04,Hardware,Europe,Salaries,Hardware - Product 3,121892.15,108436.14,13456.01,11,4,2024,0.1104
TXN-103145,2024-11-04,Cloud Infrastructure,North America,Software Licenses,Cloud Infrastructure - Product 3,39716.38,44898.68,-5182.3,11,4,2024,-0.1305
TXN-100067,2024-11-05,Retail,Asia Pacific,Software Licenses,Retail - Product 1,34873.42,27146.99,7726.43,11,4,2024,0.2216
TXN-103416,2024-11-05,Consulting Services,Europe,Logistics,Consulting Services - Product 4,94171.84,82952.02,11219.82,11,4,2024,0.1191
TXN-104444,2024-11-05,Hardware,Latin America,Logistics,Hardware - Product 2,22904.99,16702.84,6202.15,11,4,2024,0.2708
TXN-103323,2024-11-05,Retail,Asia Pacific,R&D,Retail - Product 4,17644.4,23648.1,-6003.7,11,4,2024,-0.3403
TXN-100731,2024-11-05,Cloud Infrastructure,Latin America,Operations,Cloud Infrastructure - Product 5,114332.56,97350.8,16981.76,11,4,2024,0.1485
TXN-101610,2024-11-05,Cloud Infrastructure,Asia Pacific,Operations,Cloud Infrastructure - Product 5,145598.37,115996.58,29601.79,11,4,2024,0.2033
TXN-101153,2024-11-05,Cloud Infrastructure,Europe,Marketing,Cloud Infrastructure - Product 5,69493.26,71336.01,-1842.75,11,4,2024,-0.0265
TXN-103194,2024-11-06,Consulting Services,Asia Pacific,Logistics,Consulting Services - Product 1,83652.43,57732.81,25919.62,11,4,2024,0.3098
TXN-101921,2024-11-06,Consulting Services,Asia Pacific,Logistics,Consulting Services - Product 5,97656.11,73143.08,24513.03,11,4,2024,0.251
TXN-104190,2024-11-06,Consulting Services,Latin America,Operations,Consulting Services - Product 4,25565.39,14941.68,10623.71,11,4,2024,0.4156
TXN-103440,2024-11-06,Hardware,North America,Operations,Hardware - Product 3,56570.99,59712.45,-3141.46,11,4,2024,-0.0555
TXN-104527,2024-11-06,Enterprise Software,Europe,Marketing,Enterprise Software - Product 5,139812.55,143888.01,-4075.46,11,4,2024,-0.0291
TXN-102060,2024-11-06,Retail,Asia Pacific,Software Licenses,Retail - Product 5,6411.82,4018.77,2393.05,11,4,2024,0.3732
TXN-100346,2024-11-06,Hardware,North America,Marketing,Hardware - Product 1,72373.9,65367.88,7006.02,11,4,2024,0.0968
TXN-103090,2024-11-06,Enterprise Software,Europe,R&D,Enterprise Software - Product 5,94070.05,104722.21,-10652.16,11,4,2024,-0.1132
TXN-100800,2024-11-06,Hardware,Latin America,R&D,Hardware - Product 5,62210.98,54075.93,8135.05,11,4,2024,0.1308
TXN-102942,2024-11-07,Cloud Infrastructure,Latin America,Logistics,Cloud Infrastructure - Product 4,159713.82,173935.67,-14221.85,11,4,2024,-0.089
TXN-101706,2024-11-07,Retail,Asia Pacific,Logistics,Retail - Product 4,22914.02,24590.53,-1676.51,11,4,2024,-0.0732
TXN-103379,2024-11-07,Retail,Latin America,Operations,Retail - Product 3,28235.31,21293.3,6942.01,11,4,2024,0.2459
TXN-104278,2024-11-07,Retail,Latin America,Software Licenses,Retail - Product 2,48507.61,36773.87,11733.74,11,4,2024,0.2419
TXN-102449,2024-11-07,Consulting Services,North America,Real Estate,Consulting Services - Product 3,59555.26,48016.55,11538.71,11,4,2024,0.1937
TXN-104521,2024-11-07,Consulting Services,Europe,Marketing,Consulting Services - Product 5,39338.65,26511.46,12827.19,11,4,2024,0.3261
TXN-100361,2024-11-07,Hardware,North America,Real Estate,Hardware - Product 1,82094.29,55098.97,26995.32,11,4,2024,0.3288
TXN-103420,2024-11-07,Cloud Infrastructure,Asia Pacific,Real Estate,Cloud Infrastructure - Product 4,92846.75,106064.45,-13217.7,11,4,2024,-0.1424
TXN-101124,2024-11-07,Enterprise Software,North America,Logistics,Enterprise Software - Product 5,171857.41,115240.28,56617.13,11,4,2024,0.3294
TXN-102692,2024-11-07,Consulting Services,Latin America,Real Estate,Consulting Services - Product 5,65988.9,52951.62,13037.28,11,4,2024,0.1976
TXN-100885,2024-11-07,Retail,Latin America,Salaries,Retail - Product 3,39621.16,35905.62,3715.54,11,4,2024,0.0938
TXN-100113,2024-11-08,Enterprise Software,Latin America,Marketing,Enterprise Software - Product 3,103268.57,78630.67,24637.9,11,4,2024,0.2386
TXN-100697,2024-11-08,Consulting Services,North America,Operations,Consulting Services - Product 1,25021.94,27228.74,-2206.8,11,4,2024,-0.0882
TXN-104233,2024-11-08,Hardware,Latin America,Marketing,Hardware - Product 4,121773.97,122706.39,-932.42,11,4,2024,-0.0077
TXN-104242,2024-11-08,Retail,Latin America,Logistics,Retail - Product 3,7388.61,6048.41,1340.2,11,4,2024,0.1814
TXN-104008,2024-11-08,Consulting Services,North America,Logistics,Consulting Services - Product 3,62842.9,46035.06,16807.84,11,4,2024,0.2675
TXN-101923,2024-11-08,Enterprise Software,North America,Logistics,Enterprise Software - Product 1,160197.29,147218.42,12978.87,11,4,2024,0.081
TXN-103162,2024-11-09,Cloud Infrastructure,Asia Pacific,Logistics,Cloud Infrastructure - Product 5,66644.82,56598.17,10046.65,11,4,2024,0.1507
TXN-103577,2024-11-09,Hardware,Asia Pacific,Software Licenses,Hardware - Product 2,113988.52,68074.84,45913.68,11,4,2024,0.4028
TXN-100288,2024-11-09,Hardware,Latin America,Salaries,Hardware - Product 5,120127.12,126714.19,-6587.07,11,4,2024,-0.0548
TXN-102490,2024-11-09,Cloud Infrastructure,Latin America,Logistics,Cloud Infrastructure - Product 5,127680.12,93864.82,33815.3,11,4,2024,0.2648
TXN-104163,2024-11-09,Cloud Infrastructure,Europe,R&D,Cloud Infrastructure - Product 5,88682.67,88035.84,646.83,11,4,2024,0.0073
TXN-103509,2024-11-09,Consulting Services,Latin America,Real Estate,Consulting Services - Product 1,33613.49,30353.86,3259.63,11,4,2024,0.097
TXN-100630,2024-11-09,Enterprise Software,Europe,Real Estate,Enterprise Software - Product 2,98476.53,86882.66,11593.87,11,4,2024,0.1177
TXN-102924,2024-11-10,Hardware,Latin America,Software Licenses,Hardware - Product 4,95913.3,71467.08,24446.22,11,4,2024,0.2549
TXN-100063,2024-11-10,Retail,Asia Pacific,Software Licenses,Retail - Product 4,18917.81,17119.94,1797.87,11,4,2024,0.095
TXN-101966,2024-11-10,Hardware,Asia Pacific,Operations,Hardware - Product 4,93037.41,77249.27,15788.14,11,4,2024,0.1697
TXN-104188,2024-11-10,Retail,North America,Marketing,Retail - Product 4,47738.6,36468.98,11269.62,11,4,2024,0.2361
TXN-104436,2024-11-10,Cloud Infrastructure,Latin America,Logistics,Cloud Infrastructure - Product 2,186611.2,172724.46,13886.74,11,4,2024,0.0744
TXN-102051,2024-11-10,Enterprise Software,Latin America,Marketing,Enterprise Software - Product 4,136518.58,145889.32,-9370.74,11,4,2024,-0.0686
TXN-102650,2024-11-10,Cloud Infrastructure,Europe,Logistics,Cloud Infrastructure - Product 5,195546.05,178436.45,17109.6,11,4,2024,0.0875
TXN-104790,2024-11-10,Consulting Services,Asia Pacific,Operations,Consulting Services - Product 4,95772.73,88807.16,6965.57,11,4,2024,0.0727
TXN-101265,2024-11-11,Enterprise Software,Europe,Marketing,Enterprise Software - Product 3,82969.6,90054.35,-7084.75,11,4,2024,-0.0854
TXN-103240,2024-11-11,Retail,Europe,Marketing,Retail - Product 2,26900.42,25982.11,918.31,11,4,2024,0.0341
TXN-100311,2024-11-11,Enterprise Software,Europe,Logistics,Enterprise Software - Product 1,136371.48,85384.77,50986.71,11,4,2024,0.3739
TXN-102148,2024-11-11,Enterprise Software,Europe,Logistics,Enterprise Software - Product 1,129286.09,122700.28,6585.81,11,4,2024,0.0509
TXN-102311,2024-11-11,Enterprise Software,Asia Pacific,Real Estate,Enterprise Software - Product 3,77284.03,81780.26,-4496.23,11,4,2024,-0.0582
TXN-100232,2024-11-11,Retail,Asia Pacific,Marketing,Retail - Product 5,47903.17,39450.7,8452.47,11,4,2024,0.1764
TXN-103672,2024-11-11,Retail,North America,Operations,Retail - Product 4,33891.4,24689.56,9201.84,11,4,2024,0.2715
TXN-102268,2024-11-11,Enterprise Software,Latin America,Real Estate,Enterprise Software - Product 3,88770.08,51395.86,37374.22,11,4,2024,0.421
TXN-101491,2024-11-11,Consulting Services,North America,Operations,Consulting Services - Product 4,90685.1,53477.76,37207.34,11,4,2024,0.4103
TXN-101763,2024-11-11,Hardware,Latin America,Real Estate,Hardware - Product 2,87618.78,97529.34,-9910.56,11,4,2024,-0.1131
TXN-104215,2024-11-11,Retail,Latin America,Logistics,Retail - Product 4,37441.25,24982.46,12458.79,11,4,2024,0.3328
TXN-101149,2024-11-11,Cloud Infrastructure,Latin America,R&D,Cloud Infrastructure - Product 4,61908.01,68272.01,-6364.0,11,4,2024,-0.1028
TXN-102627,2024-11-11,Retail,Asia Pacific,Marketing,Retail - Product 1,31497.88,31888.38,-390.5,11,4,2024,-0.0124
TXN-103678,2024-11-12,Hardware,Latin America,Logistics,Hardware - Product 3,102512.11,59026.63,43485.48,11,4,2024,0.4242
TXN-101675,2024-11-12,Enterprise Software,Asia Pacific,Real Estate,Enterprise Software - Product 1,62684.42,60283.19,2401.23,11,4,2024,0.0383
TXN-104459,2024-11-12,Hardware,North America,Real Estate,Hardware - Product 5,89044.91,51640.07,37404.84,11,4,2024,0.4201
TXN-101307,2024-11-12,Cloud Infrastructure,North America,Marketing,Cloud Infrastructure - Product 4,57992.3,39140.63,18851.67,11,4,2024,0.3251
TXN-101320,2024-11-12,Enterprise Software,Latin America,Marketing,Enterprise Software - Product 2,142797.62,135703.34,7094.28,11,4,2024,0.0497
TXN-102895,2024-11-12,Hardware,Latin America,R&D,Hardware - Product 3,45996.19,48239.73,-2243.54,11,4,2024,-0.0488
TXN-103353,2024-11-12,Enterprise Software,North America,Real Estate,Enterprise Software - Product 1,81216.86,59247.23,21969.63,11,4,2024,0.2705
TXN-104225,2024-11-12,Consulting Services,North America,Operations,Consulting Services - Product 5,44384.19,39054.21,5329.98,11,4,2024,0.1201
TXN-102541,2024-11-12,Hardware,Europe,Real Estate,Hardware - Product 4,32824.84,30853.62,1971.22,11,4,2024,0.0601
TXN-101273,2024-11-13,Hardware,North America,Salaries,Hardware - Product 5,14485.49,10387.94,4097.55,11,4,2024,0.2829
TXN-103299,2024-11-13,Retail,Latin America,R&D,Retail - Product 4,46279.64,45591.85,687.79,11,4,2024,0.0149
TXN-102757,2024-11-13,Cloud Infrastructure,North America,Operations,Cloud Infrastructure - Product 1,37951.38,41746.49,-3795.11,11,4,2024,-0.1
TXN-100955,2024-11-13,Enterprise Software,Latin America,Salaries,Enterprise Software - Product 2,126040.65,114712.73,11327.92,11,4,2024,0.0899
TXN-104468,2024-11-13,Retail,Europe,Logistics,Retail - Product 5,13085.82,12353.36,732.46,11,4,2024,0.056
TXN-100145,2024-11-13,Retail,Latin America,Salaries,Retail - Product 3,35492.49,44506.16,-9013.67,11,4,2024,-0.254
TXN-101393,2024-11-13,Hardware,Europe,R&D,Hardware - Product 5,91976.85,75747.3,16229.55,11,4,2024,0.1765
TXN-102270,2024-11-13,Consulting Services,Europe,Operations,Consulting Services - Product 1,51515.81,37506.56,14009.25,11,4,2024,0.2719
TXN-103922,2024-11-14,Consulting Services,Latin America,Salaries,Consulting Services - Product 2,96699.04,87023.28,9675.76,11,4,2024,0.1001
TXN-102560,2024-11-14,Cloud Infrastructure,Asia Pacific,Operations,Cloud Infrastructure - Product 1,62623.25,51915.07,10708.18,11,4,2024,0.171
TXN-104870,2024-11-14,Enterprise Software,Europe,Real Estate,Enterprise Software - Product 2,124528.68,80164.87,44363.81,11,4,2024,0.3563
TXN-101148,2024-11-14,Hardware,Europe,Real Estate,Hardware - Product 5,94384.72,103484.45,-9099.73,11,4,2024,-0.0964
TXN-104024,2024-11-14,Retail,North America,Logistics,Retail - Product 5,13983.53,12864.87,1118.66,11,4,2024,0.08
TXN-103294,2024-11-14,Cloud Infrastructure,Latin America,Salaries,Cloud Infrastructure - Product 1,88957.12,61392.54,27564.58,11,4,2024,0.3099
TXN-104455,2024-11-14,Retail,North America,Real Estate,Retail - Product 1,19701.63,21784.49,-2082.86,11,4,2024,-0.1057
TXN-102358,2024-11-14,Consulting Services,Europe,Operations,Consulting Services - Product 1,84008.26,84803.67,-795.41,11,4,2024,-0.0095
TXN-102831,2024-11-15,Cloud Infrastructure,Latin America,R&D,Cloud Infrastructure - Product 4,25038.1,16227.79,8810.31,11,4,2024,0.3519
TXN-100081,2024-11-15,Hardware,Europe,Real Estate,Hardware - Product 5,65081.39,69859.88,-4778.49,11,4,2024,-0.0734
TXN-102402,2024-11-15,Retail,Latin America,R&D,Retail - Product 5,18847.83,16184.45,2663.38,11,4,2024,0.1413
TXN-104996,2024-11-15,Enterprise Software,Latin America,Marketing,Enterprise Software - Product 4,46752.39,40655.63,6096.76,11,4,2024,0.1304
TXN-102346,2024-11-16,Cloud Infrastructure,Asia Pacific,Marketing,Cloud Infrastructure - Product 2,88385.87,68519.24,19866.63,11,4,2024,0.2248
TXN-104607,2024-11-16,Enterprise Software,North America,Salaries,Enterprise Software - Product 2,30632.45,35099.57,-4467.12,11,4,2024,-0.1458
TXN-100055,2024-11-16,Enterprise Software,Asia Pacific,Operations,Enterprise Software - Product 1,141511.49,153560.15,-12048.66,11,4,2024,-0.0851
TXN-102250,2024-11-16,Hardware,Asia Pacific,Software Licenses,Hardware - Product 4,94391.21,87475.18,6916.03,11,4,2024,0.0733
TXN-100028,2024-11-16,Hardware,Europe,Software Licenses,Hardware - Product 5,27385.08,16121.36,11263.72,11,4,2024,0.4113
TXN-104636,2024-11-16,Consulting Services,Latin America,Marketing,Consulting Services - Product 3,92900.97,102939.54,-10038.57,11,4,2024,-0.1081
TXN-103195,2024-11-17,Cloud Infrastructure,Latin America,Real Estate,Cloud Infrastructure - Product 5,55201.66,45251.08,9950.58,11,4,2024,0.1803
TXN-104344,2024-11-18,Cloud Infrastructure,Europe,Real Estate,Cloud Infrastructure - Product 5,198441.6,186920.92,11520.68,11,4,2024,0.0581
TXN-102790,2024-11-18,Enterprise Software,North America,Logistics,Enterprise Software - Product 5,39780.79,36915.52,2865.27,11,4,2024,0.072
TXN-101260,2024-11-18,Retail,Asia Pacific,Operations,Retail - Product 1,24829.61,25903.14,-1073.53,11,4,2024,-0.0432
TXN-104668,2024-11-18,Hardware,Latin America,Logistics,Hardware - Product 2,38179.71,39613.46,-1433.75,11,4,2024,-0.0376
TXN-103785,2024-11-19,Retail,Latin America,Real Estate,Retail - Product 4,10686.8,9421.63,1265.17,11,4,2024,0.1184
TXN-100997,2024-11-19,Retail,Latin America,R&D,Retail - Product 4,28519.81,23849.39,4670.42,11,4,2024,0.1638
TXN-101135,2024-11-19,Enterprise Software,Latin America,Software Licenses,Enterprise Software - Product 5,133658.19,145268.25,-11610.06,11,4,2024,-0.0869
TXN-104544,2024-11-19,Hardware,Asia Pacific,R&D,Hardware - Product 4,87424.23,65429.47,21994.76,11,4,2024,0.2516
TXN-101181,2024-11-19,Cloud Infrastructure,Europe,Marketing,Cloud Infrastructure - Product 2,125869.63,88412.83,37456.8,11,4,2024,0.2976
TXN-104564,2024-11-19,Consulting Services,Europe,Operations,Consulting Services - Product 2,68154.94,58415.93,9739.01,11,4,2024,0.1429
TXN-100585,2024-11-19,Enterprise Software,Europe,Software Licenses,Enterprise Software - Product 1,102942.41,79046.75,23895.66,11,4,2024,0.2321
TXN-103998,2024-11-19,Enterprise Software,Asia Pacific,Logistics,Enterprise Software - Product 3,64096.93,53871.35,10225.58,11,4,2024,0.1595
TXN-100879,2024-11-19,Cloud Infrastructure,Europe,Software Licenses,Cloud Infrastructure - Product 2,80733.19,59406.15,21327.04,11,4,2024,0.2642
TXN-102451,2024-11-19,Enterprise Software,Europe,Real Estate,Enterprise Software - Product 1,100739.48,81306.41,19433.07,11,4,2024,0.1929
TXN-101699,2024-11-20,Enterprise Software,Asia Pacific,R&D,Enterprise Software - Product 3,41350.71,34111.14,7239.57,11,4,2024,0.1751
TXN-101093,2024-11-20,Retail,Latin America,Software Licenses,Retail - Product 1,5806.18,5301.27,504.91,11,4,2024,0.087
TXN-104494,2024-11-20,Retail,Latin America,Logistics,Retail - Product 4,37241.15,31877.16,5363.99,11,4,2024,0.144
TXN-104841,2024-11-20,Hardware,Asia Pacific,R&D,Hardware - Product 2,102749.2,67364.58,35384.62,11,4,2024,0.3444
TXN-103939,2024-11-20,Hardware,Europe,R&D,Hardware - Product 4,114115.62,82654.33,31461.29,11,4,2024,0.2757
TXN-100377,2024-11-20,Hardware,Europe,Logistics,Hardware - Product 2,46568.67,46493.74,74.93,11,4,2024,0.0016
TXN-104605,2024-11-21,Consulting Services,Europe,Real Estate,Consulting Services - Product 4,63923.15,61188.86,2734.29,11,4,2024,0.0428
TXN-100138,2024-11-21,Cloud Infrastructure,Latin America,Salaries,Cloud Infrastructure - Product 5,132823.85,98230.61,34593.24,11,4,2024,0.2604
TXN-103143,2024-11-21,Hardware,Europe,Operations,Hardware - Product 1,64656.01,35594.66,29061.35,11,4,2024,0.4495
TXN-100587,2024-11-21,Cloud Infrastructure,Asia Pacific,Real Estate,Cloud Infrastructure - Product 1,96029.55,109698.17,-13668.62,11,4,2024,-0.1423
TXN-100189,2024-11-21,Retail,Asia Pacific,R&D,Retail - Product 3,34787.24,35495.91,-708.67,11,4,2024,-0.0204
TXN-103837,2024-11-21,Hardware,Asia Pacific,Operations,Hardware - Product 2,100287.27,77774.2,22513.07,11,4,2024,0.2245
TXN-102465,2024-11-21,Cloud Infrastructure,Asia Pacific,Marketing,Cloud Infrastructure - Product 4,194653.46,200675.35,-6021.89,11,4,2024,-0.0309
TXN-101261,2024-11-22,Cloud Infrastructure,Europe,R&D,Cloud Infrastructure - Product 1,145413.63,118962.49,26451.14,11,4,2024,0.1819
TXN-102143,2024-11-22,Cloud Infrastructure,Latin America,Salaries,Cloud Infrastructure - Product 2,193049.55,243928.81,-50879.26,11,4,2024,-0.2636
TXN-100001,2024-11-23,Cloud Infrastructure,North America,Software Licenses,Cloud Infrastructure - Product 2,95945.93,108622.47,-12676.54,11,4,2024,-0.1321
